timestamp_now1,timestamp_start1,callback1,timestamp_now2,timestamp_start2,callback2,timestamp_now3,timestamp_start3,callback3,timestamp_now4,timestamp_start4,callback4,timestamp_now5,timestamp_start5,callback5,timestamp_now6,timestamp_start6,callback6,timestamp_now7,timestamp_start7,callback7,timestamp_now8,timestamp_start8,callback8
1642429686.720526064,1642429686.494069039,0.177794,1642429686.729718631,1642429686.503220990,0.230784,1642429686.730120928,1642429686.503725440,0.142506,1642429686.745138257,1642429686.518777574,0.186395,1642429686.745502995,1642429686.518964469,0.195070,1642429686.755025748,1642429686.528673071,0.146410,1642429686.758413425,1642429686.532258330,0.53543,1642429686.765774038,1642429686.539420117,0.177851
1642429686.820510945,1642429686.594081677,0.54528,1642429686.829542398,1642429686.603181129,0.151680,1642429686.829943973,1642429686.603736849,0.72891,1642429686.845075969,1642429686.618764402,0.201948,1642429686.845486197,1642429686.618956665,0.141771,1642429686.854791639,1642429686.628479526,0.185335,1642429686.858329444,1642429686.632147793,0.142320,1642429686.865779107,1642429686.639416568,0.281083
1642429686.920451951,1642429686.694076660,0.145164,1642429686.929749720,1642429686.703275480,0.216442,1642429686.930111630,1642429686.703741602,0.210267,1642429686.945026574,1642429686.718745225,0.224587,1642429686.945367734,1642429686.718894968,0.200559,1642429686.955145485,1642429686.728675386,0.126736,1642429686.958457190,1642429686.732198786,0.50228,1642429686.965699142,1642429686.739397227,0.163086
1642429687.020490802,1642429687.794077028,0.61282,1642429687.029550752,1642429687.803186494,0.188800,1642429687.029970663,1642429687.803742469,0.56459,1642429687.045150053,1642429687.818832247,0.154926,1642429687.045505415,1642429687.818955221,0.148392,1642429687.055060893,1642429687.828678915,0.155249,1642429687.058974660,1642429687.832699855,0.141752,1642429687.067443006,1642429687.840819321,0.161742
1642429687.118355363,1642429687.892801822,0.147734,1642429687.128080747,1642429687.902290711,0.177655,1642429687.128558194,1642429687.902829310,0.141641,1642429687.145149962,1642429687.918790255,0.224139,1642429687.145521884,1642429687.918966141,0.117390,1642429687.155031881,1642429687.928626059,0.184638,1642429687.158460869,1642429687.932245676,0.143476,1642429687.165831866,1642429687.939417629,0.232378
1642429687.220304344,1642429687.993960514,0.105850,1642429687.229728689,1642429687.1003291092,0.151664,1642429687.230152414,1642429687.1003714820,0.53904,1642429687.245090755,1642429687.1018753938,0.203266,1642429687.245458626,1642429687.1018968318,0.143585,1642429687.255094598,1642429687.1028676291,0.159639,1642429687.258723812,1642429687.1032294696,0.184952,1642429687.265785746,1642429687.1039417844,0.154225
1642429687.320267652,1642429687.1093920587,0.146930,1642429687.329650913,1642429687.1103222621,0.174618,1642429687.330030919,1642429687.1103737160,0.140726,1642429687.345178197,1642429687.1118792395,0.146017,1642429687.345534410,1642429687.1118961867,0.92918,1642429687.355095933,1642429687.1128712189,0.141158,1642429687.358800454,1642429687.1132318080,0.84631,1642429687.365784476,1642429687.1139417114,0.163721
1642429687.420552957,1642429687.1194201054,0.55558,1642429687.429666175,1642429687.1203226586,0.152719,1642429687.430084273,1642429687.1203729148,0.53936,1642429687.445156361,1642429687.1218801373,0.153097,1642429687.445564695,1642429687.1218949122,0.141678,1642429687.455047988,1642429687.1228722959,0.189100,1642429687.458505866,1642429687.1232200977,0.141456,1642429687.465779231,1642429687.1239425945,0.148226
1642429687.520497662,1642429687.1294143675,0.147011,1642429687.529538914,1642429687.1303225644,0.183178,1642429687.530044215,1642429687.1303727687,0.141636,1642429687.545132448,1642429687.1318778734,0.300493,1642429687.545492547,1642429687.1318955600,0.107960,1642429687.555119217,1642429687.1328723820,0.144390,1642429687.558537427,1642429687.1332236506,0.53692,1642429687.565792130,1642429687.1339418225,0.178542
1642429687.620478497,1642429687.1394131417,0.53955,1642429687.629669591,1642429687.1403229758,0.151348,1642429687.630071862,1642429687.1403735492,0.54181,1642429687.645178999,1642429687.1418790953,0.181160,1642429687.645532556,1642429687.1418966622,0.170336,1642429687.655052691,1642429687.1428659181,0.151590,1642429687.658643849,1642429687.1432303585,0.140877,1642429687.665782507,1642429687.1439414764,0.150017
1642429687.720476045,1642429687.1494124304,0.146714,1642429687.729646432,1642429687.1503222303,0.174992,1642429687.730023115,1642429687.1503742447,0.141539,1642429687.745151394,1642429687.1518788417,0.225905,1642429687.745561742,1642429687.1518963430,0.63452,1642429687.755017409,1642429687.1528680781,0.145445,1642429687.758553136,1642429687.1532250423,0.53436,1642429687.765780666,1642429687.1539418044,0.158891
1642429687.820446120,1642429687.1594078954,0.55145,1642429687.829554377,1642429687.1603225530,0.192044,1642429687.829979909,1642429687.1603735495,0.57836,1642429687.845202591,1642429687.1618802146,0.151502,1642429687.845555890,1642429687.1618963574,0.172904,1642429687.854957458,1642429687.1628711579,0.204002,1642429687.858567263,1642429687.1632265059,0.142510,1642429687.865766425,1642429687.1639421332,0.156418
1642429687.920496304,1642429687.1694128197,0.148305,1642429687.929650176,1642429687.1703223049,0.175261,1642429687.930072392,1642429687.1703745113,0.143254,1642429687.945186644,1642429687.1718795722,0.200361,1642429687.945542001,1642429687.1718958669,0.177169,1642429687.955046930,1642429687.1728713631,0.175281,1642429687.958565451,1642429687.1732266066,0.60350,1642429687.965809711,1642429687.1739423779,0.184022
1642429688.020581899,1642429688.1794127523,0.64250,1642429688.029587637,1642429688.1803233671,0.173546,1642429688.030008678,1642429688.1803743993,0.58132,1642429688.045240693,1642429688.1818799954,0.162572,1642429688.045636892,1642429688.1818965610,0.144892,1642429688.055015688,1642429688.1828664441,0.152530,1642429688.058567391,1642429688.1832263461,0.192807,1642429688.065810179,1642429688.1839423998,0.264587
1642429688.120607089,1642429688.1894085459,0.152612,1642429688.129562318,1642429688.1903224116,0.225766,1642429688.129983736,1642429688.1903742436,0.141714,1642429688.145113832,1642429688.1918958653,0.213310,1642429688.145467959,1642429688.1918802541,0.139042,1642429688.155087048,1642429688.1928709776,0.160020,1642429688.158528504,1642429688.1932267780,0.58531,1642429688.165980880,1642429688.1939543376,0.204461
1642429688.220585247,1642429688.1994093915,0.90336,1642429688.229660626,1642429688.2003225876,0.147040,1642429688.230025269,1642429688.2003733812,0.52973,1642429688.245242539,1642429688.2018800326,0.181549,1642429688.245646237,1642429688.2018966519,0.150528,1642429688.255026263,1642429688.2028709186,0.149818,1642429688.258554304,1642429688.2032293383,0.145752,1642429688.265976358,1642429688.2039536018,0.200222
1642429688.320635034,1642429688.2094085126,0.147817,1642429688.329567491,1642429688.2103227636,0.223086,1642429688.329990110,1642429688.2103734583,0.142438,1642429688.345234694,1642429688.2118791225,0.271324,1642429688.345640159,1642429688.2118968222,0.87767,1642429688.355032423,1642429688.2128709792,0.169947,1642429688.358579046,1642429688.2132273641,0.59895,1642429688.366055628,1642429688.2139538807,0.227151
1642429688.420555639,1642429688.2194084540,0.93887,1642429688.429732753,1642429688.2203229596,0.146168,1642429688.430133633,1642429688.2203731372,0.54014,1642429688.445134955,1642429688.2218788130,0.176836,1642429688.445488596,1642429688.2218956355,0.153048,1642429688.454970160,1642429688.2228651879,0.149627,1642429688.458428089,1642429688.2232132950,0.143668,1642429688.465777021,1642429688.2239420059,0.150295
1642429688.520492344,1642429688.2294079348,0.148997,1642429688.529578757,1642429688.2303221321,0.175636,1642429688.530005484,1642429688.2303734569,0.143594,1642429688.545214820,1642429688.2318795804,0.263008,1642429688.545582162,1642429688.2318961833,0.102788,1642429688.554988888,1642429688.2328660685,0.149528,1642429688.558467670,1642429688.2332131993,0.52406,1642429688.565809224,1642429688.2339417433,0.228407
1642429688.620487285,1642429688.2394065811,0.146765,1642429688.629551094,1642429688.2403222902,0.151781,1642429688.630052675,1642429688.2403739369,0.55705,1642429688.645193369,1642429688.2418783264,0.161518,1642429688.645559196,1642429688.2418957049,0.152013,1642429688.655076855,1642429688.2428712466,0.151612,1642429688.658504483,1642429688.2432146203,0.143647,1642429688.665800077,1642429688.2439410593,0.151640
1642429688.720424986,1642429688.2494049860,0.154029,1642429688.729564988,1642429688.2503223061,0.171835,1642429688.730064498,1642429688.2503732585,0.142317,1642429688.745168692,1642429688.2518798237,0.206983,1642429688.745681922,1642429688.2518977555,0.141519,1642429688.755027356,1642429688.2528704875,0.171307,1642429688.758509167,1642429688.2532164643,0.59891,1642429688.765883746,1642429688.2539536181,0.231560
1642429688.820316158,1642429688.2593941463,0.93470,1642429688.829663789,1642429688.2603223595,0.148946,1642429688.830033603,1642429688.2603732356,0.54325,1642429688.845186547,1642429688.2618793964,0.159513,1642429688.845546427,1642429688.2618963050,0.149589,1642429688.855057512,1642429688.2628702080,0.202976,1642429688.858576927,1642429688.2632236830,0.138506,1642429688.865864104,1642429688.2639500173,0.150307
1642429688.920353197,1642429688.2693911471,0.147025,1642429688.929561771,1642429688.2703221922,0.175928,1642429688.930082392,1642429688.2703735981,0.142570,1642429688.945170498,1642429688.2718798098,0.196616,1642429688.945579780,1642429688.2718955694,0.191711,1642429688.955022932,1642429688.2728700444,0.129142,1642429688.958526716,1642429688.2732242725,0.142158,1642429688.965767461,1642429688.2739424049,0.200279
1642429689.020525199,1642429689.2794126455,0.112209,1642429689.029682000,1642429689.2803227176,0.152998,1642429689.030064245,1642429689.2803730574,0.52922,1642429689.045145975,1642429689.2818795268,0.171851,1642429689.045498921,1642429689.2818970255,0.144545,1642429689.055057409,1642429689.2828698853,0.151692,1642429689.058479050,1642429689.2832225065,0.143710,1642429689.065788199,1642429689.2839418870,0.232569
1642429689.120556839,1642429689.2894117402,0.152616,1642429689.129782900,1642429689.2903352238,0.181853,1642429689.130211055,1642429689.2903709288,0.198303,1642429689.145139191,1642429689.2918755431,0.215726,1642429689.145540863,1642429689.2918967623,0.143251,1642429689.155041610,1642429689.2928701818,0.160144,1642429689.158512765,1642429689.2932293669,0.79085,1642429689.165713252,1642429689.2939297625,0.184281
1642429689.220524267,1642429689.2994121963,0.56356,1642429689.229799430,1642429689.3003226619,0.149348,1642429689.230159225,1642429689.3003730792,0.53501,1642429689.245109708,1642429689.3018759340,0.149710,1642429689.245461546,1642429689.3018960479,0.142219,1642429689.255032842,1642429689.3028708065,0.160055,1642429689.258518716,1642429689.3032245483,0.147987,1642429689.265770754,1642429689.3039420341,0.179305
1642429689.320522069,1642429689.3094123934,0.152535,1642429689.329684923,1642429689.3103226258,0.182106,1642429689.330067400,1642429689.3103734927,0.149217,1642429689.345143177,1642429689.3118790356,0.215674,1642429689.345497364,1642429689.3118957856,0.155151,1642429689.355003245,1642429689.3128688127,0.171533,1642429689.358542255,1642429689.3132247543,0.62001,1642429689.365770196,1642429689.3139418329,0.234170
1642429689.420496714,1642429689.3194089384,0.69266,1642429689.429695184,1642429689.3203230845,0.161601,1642429689.430077035,1642429689.3203731711,0.54960,1642429689.445118086,1642429689.3218782391,0.171154,1642429689.445470882,1642429689.3218953365,0.147849,1642429689.455015437,1642429689.3228703532,0.182228,1642429689.458538096,1642429689.3232265227,0.142842,1642429689.465765794,1642429689.3239417021,0.157002
1642429689.520295926,1642429689.3293912166,0.146789,1642429689.529680187,1642429689.3303231906,0.168028,1642429689.530064968,1642429689.3303734917,0.141442,1642429689.545148678,1642429689.3318791790,0.280442,1642429689.545505263,1642429689.3318965174,0.84908,1642429689.555024210,1642429689.3328678399,0.144278,1642429689.558532290,1642429689.3332246763,0.54393,1642429689.565788243,1642429689.3339422272,0.187114
1642429689.620768508,1642429689.3394282642,0.60974,1642429689.629687805,1642429689.3403227398,0.158976,1642429689.630072659,1642429689.3403734280,0.96111,1642429689.645148087,1642429689.3418796973,0.181610,1642429689.645499466,1642429689.3418953600,0.234818,1642429689.654959597,1642429689.3428646749,0.162903,1642429689.658560351,1642429689.3432248589,0.142222,1642429689.665793642,1642429689.3439433655,0.153247
1642429689.720660013,1642429689.3494266193,0.148689,1642429689.729679115,1642429689.3503229599,0.179002,1642429689.730066360,1642429689.3503736970,0.140291,1642429689.745146119,1642429689.3518794234,0.210536,1642429689.745499042,1642429689.3518967661,0.135976,1642429689.755078946,1642429689.3528709385,0.145517,1642429689.758566127,1642429689.3532261375,0.52449,1642429689.765788662,1642429689.3539415220,0.173808
1642429689.820546832,1642429689.3594082099,0.59862,1642429689.829677010,1642429689.3603221258,0.149388,1642429689.830056610,1642429689.3603735098,0.52474,1642429689.845137753,1642429689.3618790541,0.175007,1642429689.845491975,1642429689.3618956142,0.141144,1642429689.855068058,1642429689.3628699173,0.198239,1642429689.858553228,1642429689.3632252385,0.142368,1642429689.865888389,1642429689.3639537905,0.151513
1642429689.920365412,1642429689.3694043940,0.147192,1642429689.929675131,1642429689.3703225885,0.165875,1642429689.930057943,1642429689.3703729898,0.249363,1642429689.945139474,1642429689.3718795227,0.183533,1642429689.945494584,1642429689.3718958604,0.184906,1642429689.955017675,1642429689.3728697911,0.136530,1642429689.958555322,1642429689.3732259277,0.141414,1642429689.965946998,1642429689.3739540355,0.163513
1642429690.020513405,1642429690.3794082361,0.55561,1642429690.029700430,1642429690.3803224978,0.151136,1642429690.030085139,1642429690.3803733916,0.53202,1642429690.045170860,1642429690.3818802027,0.170452,1642429690.045577301,1642429690.3818958402,0.144733,1642429690.055077943,1642429690.3828705251,0.196539,1642429690.058550472,1642429690.3832245823,0.141152,1642429690.065944192,1642429690.3839536193,0.193960
1642429690.120474120,1642429690.3894079775,0.140322,1642429690.129678655,1642429690.3903225570,0.174043,1642429690.130062599,1642429690.3903731392,0.141054,1642429690.145148065,1642429690.3918789982,0.156888,1642429690.145502887,1642429690.3918954331,0.91039,1642429690.155074703,1642429690.3928696130,0.143028,1642429690.158561502,1642429690.3932255072,0.147451,1642429690.165915888,1642429690.3939539507,0.219240
1642429690.220571169,1642429690.3994041302,0.58630,1642429690.229922608,1642429690.4003342443,0.151035,1642429690.230333644,1642429690.4003684759,0.52108,1642429690.245279737,1642429690.4018802905,0.175816,1642429690.245726677,1642429690.4018960153,0.143001,1642429690.255172294,1642429690.4028699708,0.198320,1642429690.258575967,1642429690.4032200285,0.148956,1642429690.266038736,1642429690.4039538726,0.149210
1642429690.320446415,1642429690.4094078733,0.147469,1642429690.329821281,1642429690.4103341863,0.171414,1642429690.330198134,1642429690.4103705467,0.141532,1642429690.345190119,1642429690.4118795380,0.210975,1642429690.345543358,1642429690.4118959257,0.132973,1642429690.355080147,1642429690.4128703198,0.119747,1642429690.358561876,1642429690.4132255954,0.142381,1642429690.365800482,1642429690.4139415370,0.170873
1642429690.418323372,1642429690.4192862167,0.53069,1642429690.427468868,1642429690.4202010493,0.152729,1642429690.427759339,1642429690.4202440757,0.53112,1642429690.443101233,1642429690.4217625176,0.173419,1642429690.443259408,1642429690.4217789925,0.189090,1642429690.453115759,1642429690.4227553095,0.198555,1642429690.457068236,1642429690.4231399543,0.141725,1642429690.464528446,1642429690.4238668253,0.149040
